STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
18,Indiana,180500,1,1,1UYVS253*H6******,2021-09-08 14:53:14,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
18,Indiana,180660,2,1,1JJV532W*7L******,2021-09-08 14:53:15,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
18,Indiana,180670,3,1,LJRC4137*G1******,2021-09-08 14:53:15,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,"GVWR = 35,000-39,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,3,,
19,Iowa,190001,2,1,1UYVS248*GP******,2021-09-08 14:53:15,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
19,Iowa,190019,3,1,1DW1A532*7S******,2021-09-08 14:53:15,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2007,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
19,Iowa,190019,6,1,1UYVS253*2M******,2021-09-08 14:53:16,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2002,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
19,Iowa,190019,7,1,5JLSP432*F5******,2021-09-08 14:53:16,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2015,,,6,UNITED STATES (USA),TEXAS,ROME,,Production ceased in 2016,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,43.000,CS NON SPEC.,2,,
19,Iowa,190019,8,1,5HTSA432*K7******,2021-09-08 14:53:16,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2019,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,43.000,AL 306/406,2,,
19,Iowa,190020,2,1,1DW1A532*LS******,2021-09-08 14:53:16,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2020,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
19,Iowa,190021,1,1,1JJV532W*6L******,2021-09-08 14:53:16,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
19,Iowa,190033,1,1,527SR532*HM******,2021-09-08 14:53:17,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2017,,,6,UNITED STATES (USA),INDIANA,MONON,"CIMC Reefer Trailer,Inc",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
19,Iowa,190035,2,1,1TDH4002*6B******,2021-09-08 14:53:17,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2006,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
19,Iowa,190048,2,1,1GR1P062*JT******,2021-09-08 14:53:17,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
19,Iowa,190057,1,1,1UYVS253*GP******,2021-09-08 14:53:18,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
19,Iowa,190073,2,1,1UYVS253*GM******,2021-09-08 14:53:18,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
19,Iowa,190076,2,1,3H3V532C*ET******,2021-09-08 14:53:18,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
19,Iowa,190110,2,1,1D9FS402*KC688***,2021-09-08 14:53:18,0,6,TRAILER,1717,DOUGLAS HOLDING LLC DBA SIDUMP'R TRAILER,1371,DOUGLAS HOLDING LLC,4713,Douglas Holding LLC,2019,,,6,UNITED STATES (USA),NEBRASKA,COLUMBUS,,,61,Trailer,,,,,22,Side Dump Trailer,4,Straight Semi/Semi Trailer,40.000,,2,,
19,Iowa,190144,2,1,1TDH4222*JB******,2021-09-08 14:53:19,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2018,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
19,Iowa,190153,2,1,1W1UAN2K*BD******,2021-09-08 14:53:20,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2011,STYLE A LH LOAD - SOLID PAN - NO RAMP,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,PLANT 5,,61,Trailer,,,,,13,Livestock Trailer,,,53.000,Type of Trailer: PUNCHSIDE DROP CTR LVSK (PSDCL) W/ DOGHOUSE,2,,
19,Iowa,190154,1,1,1UYVS250*3M******,2021-09-08 14:53:20,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2003,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,50.000,,2,,
19,Iowa,190156,2,1,5JWTC162*JN******,2021-09-08 14:53:20,0,6,TRAILER,9916,NOVAE CORPORATION,2158,"H & H TRAILERS, LLC.",5933,"H & H Trailers, LLC.",2018,,,6,UNITED STATES (USA),IOWA,CLARINDA (NOVAE),,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,16.000,Tandem Axle Cargo/Enclosed Trailer,2,,
19,Iowa,190179,1,1,1TDH4222*GB******,2021-09-08 14:53:20,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2016,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
19,Iowa,190188,1,1,1UYFS246*DA******,2021-09-08 14:53:21,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,46.000,,2,,
19,Iowa,190191,1,1,1JJV532B*KL******,2021-09-08 14:53:21,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
19,Iowa,190203,2,1,4WW4432A*E7******,2021-09-08 14:53:22,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,,,2014,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,Type of suspension: Air Ride,,,,,,,33,Grain Trailer,,,43.000,,2,,
19,Iowa,190222,1,1,1W9AA372*J1198***,2021-09-08 14:53:22,0,6,TRAILER,10333,"WARREN MANUFACTURING, INC.",6970,"WARREN MANUFACTURING, INC.",18541,"WARREN MANUFACTURING, INC.",2018,,,6,UNITED STATES (USA),ALABAMA,BIRMINGHAM,,,61,Trailer,,,,,,,,,37.000,Aluminum Construction,2,,
19,Iowa,190223,2,1,1S9SS463*CL476***,2021-09-08 14:53:22,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2012,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,46.000,I-Beam,3,,
19,Iowa,190234,2,1,4WWGGB6B*1N******,2021-09-08 14:53:22,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2001,ALUMINUM CROSSBAR - 18 INCH CENTERS (CF-CFD),,6,UNITED STATES (USA),MISSOURI,MOBERLY,Plant 6,,61,Trailer,,,,,,,,,48.000,Type of Trailer: ALUM FRAME FLATBED - (ACF),2,,
19,Iowa,190241,2,1,1UYVS253*J3******,2021-09-08 14:53:23,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
19,Iowa,190250,2,1,13N24830*51******,2021-09-08 14:53:23,1,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2005,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
19,Iowa,190251,3,1,1PMS1422*F1******,2021-09-08 14:53:23,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2015,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,Vessel Code: Non-Code,2,,
19,Iowa,190252,1,1,1TDH4302*AB******,2021-09-08 14:53:23,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2010,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,43.000,Dry Bulk-Bottom Hopper,2,,
19,Iowa,190270,1,1,3H3V281C*KT******,2021-09-08 14:53:23,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
19,Iowa,190274,1,1,3H3V532C*CT******,2021-09-08 14:53:24,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2012,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
19,Iowa,190280,2,1,2W9HA402*DG001***,2021-09-08 14:53:24,0,6,TRAILER,10140,"WALINGA, INC.",6967,"WALINGA, INC.",18536,"WALINGA, INC.",2013,,,1,CANADA,,GUELPH,,,61,Trailer,,,,,15,Tank Trailer,,,40.000,HOPPER TANK & AUGER,2,,
19,Iowa,190289,2,1,1JJV532W*7L******,2021-09-08 14:53:24,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
19,Iowa,190300,2,1,1TDH4222*HB******,2021-09-08 14:53:24,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2017,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
19,Iowa,190308,1,1,1JJV532D*KL******,2021-09-08 14:53:26,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
20,Kansas,200006,2,1,1W16532A*F5******,2021-09-08 14:53:26,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,Type of suspension: Air Ride,2,,
20,Kansas,200017,1,1,1UYVS253*GP******,2021-09-08 14:53:26,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
20,Kansas,200017,2,1,1UYVS253*6U******,2021-09-08 14:53:26,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
20,Kansas,200018,2,1,1JJV532D*KL******,2021-09-08 14:53:27,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
20,Kansas,200021,2,1,1GRAA062*EB******,2021-09-08 14:53:27,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
20,Kansas,200022,2,1,LJRR5326*D6******,2021-09-08 14:53:27,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2013,,,8,CHINA,,QINGDAO,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,143,Reefer Trailer,,,53.000,,2,,
20,Kansas,200024,2,1,13N1452C*51******,2021-09-08 14:53:27,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2005,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,45.000,Optional Features: sliding suspension,2,,
20,Kansas,200036,1,1,13N34820*83******,2021-09-08 14:53:28,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2008,,,6,UNITED STATES (USA),ALABAMA,SPRINGVILLE,,Optional Features: None,61,Trailer,,,,,,,,,48.000,Body Type: DBL Drop Flat,2,,
20,Kansas,200042,2,1,4P5LD282*81******,2021-09-08 14:53:28,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2008,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,61,Trailer,,,,,57,Flat Deck Trailer,30,Other,28.000,Variable HITCH based on Size/Type of Trailer,2,,
20,Kansas,200055,2,1,1D9BG482*41208***,2021-09-08 14:53:28,0,6,TRAILER,11391,"DOONAN SPECIALIZED TRAILER, LLC",1335,DOONAN SPECIALIZED TRAILER,21323,Drop Deck,2004,,,6,UNITED STATES (USA),KANSAS,GREAT BEND,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
20,Kansas,200056,1,1,1UYFS248*EA******,2021-09-08 14:53:28,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
20,Kansas,200059,2,1,1W16532A*E5******,2021-09-08 14:53:29,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2014,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,Type of suspension: Air Ride,2,,
20,Kansas,200072,2,1,1W14412A*K7******,2021-09-08 14:53:29,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2019,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,Type of suspension: Air Ride,61,Trailer,,,,,33,Grain Trailer,,,41.000,,2,,
20,Kansas,200110,2,1,1GRAP561*EK******,2021-09-08 14:53:30,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
20,Kansas,200110,2,2,1JJV281W*4L******,2021-09-08 14:53:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
20,Kansas,200127,2,1,2A92B482*4R023***,2021-09-08 14:53:31,0,6,TRAILER,10911,WALTRON TRAILERS INC.,8557,WALTRON LIMITED,22524,Waltron Limited,2004,,,1,CANADA,ONTARIO,RIDGETOWN,,,61,Trailer,,,,,2,Boat Trailer,,,48.000,Semi-Trailer pulled by Fifth Wheel,2,,
20,Kansas,200133,2,1,4WWMBF1A*93******,2021-09-08 14:53:31,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2009,RIDGE STRAPS - ROLL TARP,,6,UNITED STATES (USA),MISSOURI,MOBERLY,Plant 6,,61,Trailer,,,,,33,Grain Trailer,,,43.000,Type of Trailer: ALUMINUM DOUBLE WALL HOPPER (DWH),2,,
20,Kansas,200141,2,1,1E9LG161*FH037***,2021-09-08 14:53:32,0,6,TRAILER,15481,"EASLEY TRAILER SERVICE, INC",6030,EASLEY,15804,Easley Trailer,2015,,,6,UNITED STATES (USA),TEXAS,HEREFORD,,,61,Trailer,,,,,13,Livestock Trailer,3,Gooseneck,16.000,,1,,
20,Kansas,200148,2,1,1UYVS253*FU******,2021-09-08 14:53:32,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
20,Kansas,200153,3,1,1UYVS253*J2******,2021-09-08 14:53:32,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
20,Kansas,200161,2,1,5DN15503*KB******,2021-09-08 14:53:32,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2019,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,50.000,Transfer (Express Belt),3,,
20,Kansas,200166,2,1,1TDH4802*YB******,2021-09-08 14:53:32,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2000,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,48.000,Dry Bulk-Bottom Hopper,2,,
20,Kansas,200183,2,1,3H3V532C*GT******,2021-09-08 14:53:33,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
20,Kansas,200184,2,1,1JJV532B*EL******,2021-09-08 14:53:33,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
20,Kansas,200197,2,1,1JJV532W*5L******,2021-09-08 14:53:33,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
20,Kansas,200198,2,1,1JJV532W*7L******,2021-09-08 14:53:34,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
20,Kansas,200203,2,1,1LH343RG*F1******,2021-09-08 14:53:34,0,6,TRAILER,3729,"LANDOLL COMPANY, LLC",2123,LANDOLL CORPORATION,5894,Landoll Corporation,2015,Model 343A,,6,UNITED STATES (USA),KANSAS,MARYSVILLE,Landoll Corporation,Axle Type: dual wheels,61,Trailer,8,"Class 7: 26,001 - 33,000 lb (11,794 - 14,969 kg)",9,"Class 8: 33,001 lb and above (14,969 kg and above)",6,Flat Bed Trailer/Platform Trailer,5,Fifth Wheel,,"Trailer Length (feet): 42, 43",1,,
20,Kansas,200211,1,1,1PMA1432*71******,2021-09-08 14:53:34,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2007,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,30,Other,43.000,Vessel Code: Non-Code,2,,
20,Kansas,200233,2,1,1UYVS248*CM******,2021-09-08 14:53:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
20,Kansas,200240,2,1,1JJV532D*KL******,2021-09-08 14:53:35,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
