"","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","TotPop","AutoOwn0","AutoOwn1","AutoOwn2p","NatWalkInd","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E_LowWageWk","E_MedWageWk","E_HiWageWk","City","State"
"3568",36420,"Oklahoma City, OK",1369759,595050,565695,1140,0,89,276,5.333333333,173,0,19,42,107,5,39,41,93,"Oklahoma City","OK"
"3569",36420,"Oklahoma City, OK",1369759,595050,565695,2771,12,473,678,7.833333333,477,95,18,6,334,24,151,228,98,"Oklahoma City","OK"
"3570",36420,"Oklahoma City, OK",1369759,595050,565695,2645,53,408,538,7.5,235,17,18,12,144,44,113,93,29,"Oklahoma City","OK"
"3571",36420,"Oklahoma City, OK",1369759,595050,565695,1999,19,69,580,9.5,415,180,14,6,122,93,141,201,73,"Oklahoma City","OK"
"3572",36420,"Oklahoma City, OK",1369759,595050,565695,1936,57,353,433,14.83333333,119,19,26,2,29,43,53,46,20,"Oklahoma City","OK"
"3573",36420,"Oklahoma City, OK",1369759,595050,565695,2541,124,214,587,11.5,238,78,9,0,8,143,136,83,19,"Oklahoma City","OK"
"3574",36420,"Oklahoma City, OK",1369759,595050,565695,1828,0,91,529,5.833333333,393,130,0,89,2,172,109,213,71,"Oklahoma City","OK"
"3575",36420,"Oklahoma City, OK",1369759,595050,565695,535,21,137,143,13.5,2961,16,0,8,2844,93,410,976,1575,"Oklahoma City","OK"
"3576",36420,"Oklahoma City, OK",1369759,595050,565695,947,159,137,217,13.66666667,136,16,20,81,8,11,44,57,35,"Oklahoma City","OK"
"3577",36420,"Oklahoma City, OK",1369759,595050,565695,1530,46,285,265,12.83333333,107,14,14,45,31,3,29,35,43,"Oklahoma City","OK"
"3578",36420,"Oklahoma City, OK",1369759,595050,565695,736,0,140,174,10.66666667,151,23,37,25,62,4,44,81,26,"Oklahoma City","OK"
"3579",36420,"Oklahoma City, OK",1369759,595050,565695,935,36,180,203,17,1130,52,18,28,320,712,568,337,225,"Oklahoma City","OK"
"3580",36420,"Oklahoma City, OK",1369759,595050,565695,1426,0,81,497,11.66666667,710,199,37,15,216,243,289,292,129,"Oklahoma City","OK"
"3581",36420,"Oklahoma City, OK",1369759,595050,565695,1338,0,18,428,10.16666667,284,10,21,71,116,66,89,100,95,"Oklahoma City","OK"
"3582",36420,"Oklahoma City, OK",1369759,595050,565695,2465,104,218,586,7.166666667,1966,5,1192,41,694,34,286,533,1147,"Oklahoma City","OK"
"3583",36420,"Oklahoma City, OK",1369759,595050,565695,858,18,131,225,11.33333333,289,2,15,7,172,93,59,125,105,"Oklahoma City","OK"
"3584",36420,"Oklahoma City, OK",1369759,595050,565695,638,0,51,202,4.666666667,7398,3,19,33,7337,6,760,2949,3689,"Oklahoma City","OK"
"3585",36420,"Oklahoma City, OK",1369759,595050,565695,1633,0,568,445,6.833333333,553,56,32,41,420,4,94,263,196,"Oklahoma City","OK"
"3586",36420,"Oklahoma City, OK",1369759,595050,565695,1092,0,106,293,3.333333333,87,1,2,51,33,0,8,46,33,"Oklahoma City","OK"
"3587",36420,"Oklahoma City, OK",1369759,595050,565695,1412,20,124,305,4.5,126,0,5,0,113,8,37,74,15,"Oklahoma City","OK"
"3588",36420,"Oklahoma City, OK",1369759,595050,565695,3844,42,691,910,8.666666667,1642,562,58,67,246,709,874,551,217,"Oklahoma City","OK"
"3589",36420,"Oklahoma City, OK",1369759,595050,565695,3125,0,179,899,8.166666667,811,216,180,42,127,246,188,306,317,"Oklahoma City","OK"
"3590",36420,"Oklahoma City, OK",1369759,595050,565695,1216,12,107,367,9.166666667,606,85,10,107,212,192,210,241,155,"Oklahoma City","OK"
"3591",36420,"Oklahoma City, OK",1369759,595050,565695,913,0,197,251,13.66666667,98,0,0,25,22,51,29,42,27,"Oklahoma City","OK"
"3592",36420,"Oklahoma City, OK",1369759,595050,565695,825,0,82,219,10.33333333,2673,1252,45,184,1119,73,556,1284,833,"Oklahoma City","OK"
"3593",36420,"Oklahoma City, OK",1369759,595050,565695,532,30,238,71,16.5,1678,578,77,166,392,465,786,593,299,"Oklahoma City","OK"
"3594",36420,"Oklahoma City, OK",1369759,595050,565695,937,5,57,267,9.5,958,273,492,12,78,103,186,318,454,"Oklahoma City","OK"
"3595",36420,"Oklahoma City, OK",1369759,595050,565695,3026,69,436,618,8.333333333,101,4,44,7,46,0,24,49,28,"Oklahoma City","OK"
"3596",36420,"Oklahoma City, OK",1369759,595050,565695,307,0,13,147,4.666666667,45,0,3,34,8,0,10,16,19,"Oklahoma City","OK"
"3597",36420,"Oklahoma City, OK",1369759,595050,565695,1227,26,328,266,10.33333333,523,27,78,32,278,108,235,156,132,"Oklahoma City","OK"
"3598",36420,"Oklahoma City, OK",1369759,595050,565695,4084,0,288,1111,7.166666667,256,2,56,58,140,0,67,108,81,"Oklahoma City","OK"
"3599",36420,"Oklahoma City, OK",1369759,595050,565695,3200,0,166,890,8.333333333,274,9,65,28,169,3,71,97,106,"Oklahoma City","OK"
"3600",36420,"Oklahoma City, OK",1369759,595050,565695,2068,0,152,583,6.833333333,118,12,13,62,31,0,52,38,28,"Oklahoma City","OK"
"3601",36420,"Oklahoma City, OK",1369759,595050,565695,1581,59,224,483,8.833333333,264,4,55,40,165,0,55,79,130,"Oklahoma City","OK"
"3602",36420,"Oklahoma City, OK",1369759,595050,565695,1714,19,42,447,4.166666667,126,0,2,55,67,2,14,39,73,"Oklahoma City","OK"
"3603",36420,"Oklahoma City, OK",1369759,595050,565695,3019,77,655,835,7.166666667,1159,129,29,222,555,224,403,445,311,"Oklahoma City","OK"
"3604",36420,"Oklahoma City, OK",1369759,595050,565695,1206,0,129,284,13.83333333,178,20,37,28,50,43,73,54,51,"Oklahoma City","OK"
"3605",36420,"Oklahoma City, OK",1369759,595050,565695,2018,140,308,572,9.5,521,26,20,32,372,71,248,208,65,"Oklahoma City","OK"
"3606",36420,"Oklahoma City, OK",1369759,595050,565695,4464,76,322,1227,8,303,38,13,56,159,37,123,114,66,"Oklahoma City","OK"
"3607",36420,"Oklahoma City, OK",1369759,595050,565695,2092,11,148,633,10,334,68,39,27,175,25,87,175,72,"Oklahoma City","OK"
"3608",36420,"Oklahoma City, OK",1369759,595050,565695,2222,0,503,481,10.33333333,677,78,228,18,324,29,374,234,69,"Oklahoma City","OK"
"3609",36420,"Oklahoma City, OK",1369759,595050,565695,1449,45,326,361,6.333333333,54,39,4,11,0,0,20,20,14,"Oklahoma City","OK"
"3610",36420,"Oklahoma City, OK",1369759,595050,565695,2884,0,162,768,6.5,73,0,9,49,14,1,23,34,16,"Oklahoma City","OK"
"3611",36420,"Oklahoma City, OK",1369759,595050,565695,606,0,94,188,7.5,28,11,0,5,12,0,16,11,1,"Oklahoma City","OK"
"3612",36420,"Oklahoma City, OK",1369759,595050,565695,2209,18,305,318,5.833333333,21,2,9,0,10,0,10,10,1,"Oklahoma City","OK"
"3613",36420,"Oklahoma City, OK",1369759,595050,565695,885,4,21,215,3.833333333,4742,237,102,4082,210,111,398,1831,2513,"Oklahoma City","OK"
"3614",36420,"Oklahoma City, OK",1369759,595050,565695,2070,43,257,499,8.166666667,1012,50,24,52,687,199,286,624,102,"Oklahoma City","OK"
"3615",36420,"Oklahoma City, OK",1369759,595050,565695,3038,13,298,819,8.333333333,638,62,46,45,310,175,219,242,177,"Oklahoma City","OK"
"3616",36420,"Oklahoma City, OK",1369759,595050,565695,1595,0,107,345,7,179,103,2,53,19,2,88,44,47,"Oklahoma City","OK"
"3617",36420,"Oklahoma City, OK",1369759,595050,565695,2355,45,165,491,9.833333333,385,19,59,44,112,151,163,140,82,"Oklahoma City","OK"
"3618",36420,"Oklahoma City, OK",1369759,595050,565695,973,3,97,220,4.166666667,303,4,0,225,71,3,93,73,137,"Oklahoma City","OK"
"3619",36420,"Oklahoma City, OK",1369759,595050,565695,1481,64,262,212,8,23,13,2,5,3,0,13,9,1,"Oklahoma City","OK"
"3620",36420,"Oklahoma City, OK",1369759,595050,565695,722,33,115,92,4,0,0,0,0,0,0,0,0,0,"Oklahoma City","OK"
"3621",36420,"Oklahoma City, OK",1369759,595050,565695,565,19,98,83,9.833333333,753,55,584,74,18,22,94,360,299,"Oklahoma City","OK"
"3622",36420,"Oklahoma City, OK",1369759,595050,565695,758,30,99,163,9.666666667,39,4,0,12,20,3,17,14,8,"Oklahoma City","OK"
"3623",36420,"Oklahoma City, OK",1369759,595050,565695,897,22,166,130,10.16666667,87,14,54,0,19,0,21,31,35,"Oklahoma City","OK"
"3624",36420,"Oklahoma City, OK",1369759,595050,565695,1085,20,140,197,7.333333333,379,148,24,25,12,170,211,128,40,"Oklahoma City","OK"
"3625",36420,"Oklahoma City, OK",1369759,595050,565695,731,0,98,180,12,483,76,196,69,62,80,116,177,190,"Oklahoma City","OK"
"3626",36420,"Oklahoma City, OK",1369759,595050,565695,1555,45,92,329,9.5,96,4,8,4,63,17,36,42,18,"Oklahoma City","OK"
"3627",36420,"Oklahoma City, OK",1369759,595050,565695,960,0,173,154,6,399,9,6,367,14,3,44,161,194,"Oklahoma City","OK"
"3628",36420,"Oklahoma City, OK",1369759,595050,565695,2219,20,401,536,9.166666667,277,39,51,57,23,107,99,118,60,"Oklahoma City","OK"
"3629",36420,"Oklahoma City, OK",1369759,595050,565695,1331,0,110,374,8,205,17,9,30,107,42,77,94,34,"Oklahoma City","OK"
"3630",36420,"Oklahoma City, OK",1369759,595050,565695,1173,6,50,299,5.333333333,43,3,0,13,27,0,3,16,24,"Oklahoma City","OK"
"3631",36420,"Oklahoma City, OK",1369759,595050,565695,1226,0,99,274,10,172,12,7,26,79,48,68,53,51,"Oklahoma City","OK"
"3632",36420,"Oklahoma City, OK",1369759,595050,565695,1347,3,77,307,9,761,206,21,15,262,257,364,330,67,"Oklahoma City","OK"
"3633",36420,"Oklahoma City, OK",1369759,595050,565695,919,0,47,228,4.666666667,85,0,16,58,10,1,14,32,39,"Oklahoma City","OK"
"3634",36420,"Oklahoma City, OK",1369759,595050,565695,1854,0,131,474,4.833333333,214,26,10,149,17,12,47,87,80,"Oklahoma City","OK"
"3635",36420,"Oklahoma City, OK",1369759,595050,565695,2596,15,137,607,7.666666667,788,62,66,64,522,74,264,226,298,"Oklahoma City","OK"
"3636",36420,"Oklahoma City, OK",1369759,595050,565695,918,49,74,222,3.833333333,144,2,0,2,140,0,61,36,47,"Oklahoma City","OK"
"3637",36420,"Oklahoma City, OK",1369759,595050,565695,626,7,88,118,3.833333333,17,0,0,8,9,0,3,10,4,"Oklahoma City","OK"
"3638",36420,"Oklahoma City, OK",1369759,595050,565695,245,0,40,47,9.166666667,74,19,0,0,11,44,36,24,14,"Oklahoma City","OK"
"3639",36420,"Oklahoma City, OK",1369759,595050,565695,2469,0,122,636,5.666666667,75,0,3,20,34,18,30,25,20,"Oklahoma City","OK"
"3640",36420,"Oklahoma City, OK",1369759,595050,565695,3699,0,391,1044,9.333333333,379,57,21,71,107,123,159,142,78,"Oklahoma City","OK"
"3641",36420,"Oklahoma City, OK",1369759,595050,565695,2068,0,236,537,7.833333333,619,5,84,9,501,20,244,193,182,"Oklahoma City","OK"
"3642",36420,"Oklahoma City, OK",1369759,595050,565695,2559,9,201,820,6.166666667,95,10,3,24,16,42,52,31,12,"Oklahoma City","OK"
"3643",36420,"Oklahoma City, OK",1369759,595050,565695,3233,54,272,880,8,145,0,5,69,44,27,24,65,56,"Oklahoma City","OK"
"3644",36420,"Oklahoma City, OK",1369759,595050,565695,1299,64,55,347,7,243,0,11,96,77,59,85,55,103,"Oklahoma City","OK"
"3645",36420,"Oklahoma City, OK",1369759,595050,565695,1877,0,153,452,5.5,2881,33,15,4,2811,18,559,782,1540,"Oklahoma City","OK"
"3646",36420,"Oklahoma City, OK",1369759,595050,565695,1402,6,113,389,5.166666667,68,11,17,28,12,0,29,27,12,"Oklahoma City","OK"
"3647",36420,"Oklahoma City, OK",1369759,595050,565695,1136,0,78,277,6.166666667,182,0,0,0,182,0,54,72,56,"Oklahoma City","OK"
"3648",36420,"Oklahoma City, OK",1369759,595050,565695,1655,34,106,468,7.666666667,114,6,0,1,107,0,34,52,28,"Oklahoma City","OK"
"3649",36420,"Oklahoma City, OK",1369759,595050,565695,863,0,115,247,15.66666667,382,143,107,1,97,34,83,228,71,"Oklahoma City","OK"
"3650",36420,"Oklahoma City, OK",1369759,595050,565695,1419,116,101,351,8.666666667,963,89,38,11,669,156,337,403,223,"Oklahoma City","OK"
"3651",36420,"Oklahoma City, OK",1369759,595050,565695,1791,21,114,548,8.5,814,310,175,43,22,264,338,284,192,"Oklahoma City","OK"
"3652",36420,"Oklahoma City, OK",1369759,595050,565695,1834,0,165,541,9.5,2139,36,1803,18,232,50,220,828,1091,"Oklahoma City","OK"
"3653",36420,"Oklahoma City, OK",1369759,595050,565695,2160,0,136,579,6.833333333,59,12,1,7,39,0,14,36,9,"Oklahoma City","OK"
"3654",36420,"Oklahoma City, OK",1369759,595050,565695,3266,30,205,848,8.833333333,4577,974,137,1830,1039,597,1303,1368,1906,"Oklahoma City","OK"
"3655",36420,"Oklahoma City, OK",1369759,595050,565695,595,0,37,163,4.5,42,0,1,39,2,0,15,20,7,"Oklahoma City","OK"
"3656",36420,"Oklahoma City, OK",1369759,595050,565695,517,0,44,103,7.833333333,238,58,0,21,81,78,63,101,74,"Oklahoma City","OK"
"3657",36420,"Oklahoma City, OK",1369759,595050,565695,679,0,113,194,10.66666667,15,1,0,6,8,0,3,8,4,"Oklahoma City","OK"
"3658",36420,"Oklahoma City, OK",1369759,595050,565695,2726,38,368,491,9.5,223,34,8,51,57,73,104,76,43,"Oklahoma City","OK"
"3659",36420,"Oklahoma City, OK",1369759,595050,565695,2320,0,223,563,6.666666667,239,2,38,26,103,70,74,84,81,"Oklahoma City","OK"
"3660",36420,"Oklahoma City, OK",1369759,595050,565695,1850,0,112,484,7.333333333,113,12,5,41,55,0,29,53,31,"Oklahoma City","OK"
"3661",36420,"Oklahoma City, OK",1369759,595050,565695,2365,15,135,602,6.666666667,23,5,0,17,1,0,6,9,8,"Oklahoma City","OK"
"3662",36420,"Oklahoma City, OK",1369759,595050,565695,722,0,18,245,7.166666667,280,136,0,12,72,60,113,130,37,"Oklahoma City","OK"
"3663",36420,"Oklahoma City, OK",1369759,595050,565695,2708,10,376,602,10.33333333,588,124,85,26,151,202,261,210,117,"Oklahoma City","OK"
"3664",36420,"Oklahoma City, OK",1369759,595050,565695,1034,0,98,286,7,29,0,4,15,10,0,12,12,5,"Oklahoma City","OK"
"3665",36420,"Oklahoma City, OK",1369759,595050,565695,2099,13,161,472,5.666666667,66,5,5,6,50,0,26,35,5,"Oklahoma City","OK"
"3666",36420,"Oklahoma City, OK",1369759,595050,565695,1193,0,41,413,5.333333333,134,13,4,46,71,0,57,42,35,"Oklahoma City","OK"
"3667",36420,"Oklahoma City, OK",1369759,595050,565695,677,62,75,78,9.833333333,2479,223,426,1583,221,26,245,888,1346,"Oklahoma City","OK"
"3668",36420,"Oklahoma City, OK",1369759,595050,565695,909,4,110,217,9.333333333,5203,199,1109,1865,1688,342,779,1648,2776,"Oklahoma City","OK"
"3669",36420,"Oklahoma City, OK",1369759,595050,565695,407,20,38,135,6.833333333,166,0,25,50,12,79,62,63,41,"Oklahoma City","OK"
"3670",36420,"Oklahoma City, OK",1369759,595050,565695,2761,51,546,507,10.66666667,1051,356,29,156,214,296,491,331,229,"Oklahoma City","OK"
"3671",36420,"Oklahoma City, OK",1369759,595050,565695,1257,0,80,421,6.833333333,118,1,5,15,63,34,41,31,46,"Oklahoma City","OK"
"3672",36420,"Oklahoma City, OK",1369759,595050,565695,3023,0,194,794,5,109,1,5,32,66,5,29,48,32,"Oklahoma City","OK"
"3673",36420,"Oklahoma City, OK",1369759,595050,565695,3565,61,561,834,8,459,72,42,71,146,128,195,127,137,"Oklahoma City","OK"
"3674",36420,"Oklahoma City, OK",1369759,595050,565695,1515,48,331,198,11,210,11,84,1,88,26,69,65,76,"Oklahoma City","OK"
"3675",36420,"Oklahoma City, OK",1369759,595050,565695,1479,0,144,397,8.833333333,1473,535,79,233,329,297,409,696,368,"Oklahoma City","OK"
"3676",36420,"Oklahoma City, OK",1369759,595050,565695,1116,0,64,352,8.166666667,1241,770,14,185,272,0,144,498,599,"Oklahoma City","OK"
"3677",36420,"Oklahoma City, OK",1369759,595050,565695,1446,118,198,376,8,3924,65,224,1436,2165,34,658,1592,1674,"Oklahoma City","OK"
"3678",36420,"Oklahoma City, OK",1369759,595050,565695,2171,14,107,659,6.166666667,305,63,0,105,28,109,130,121,54,"Oklahoma City","OK"
"3679",36420,"Oklahoma City, OK",1369759,595050,565695,901,4,131,239,6.833333333,5162,73,157,3274,1244,414,630,1775,2757,"Oklahoma City","OK"
"3680",36420,"Oklahoma City, OK",1369759,595050,565695,1726,9,163,576,8.166666667,7441,687,247,3868,1560,1079,1465,2329,3647,"Oklahoma City","OK"
"3681",36420,"Oklahoma City, OK",1369759,595050,565695,1632,0,50,613,6,1806,26,57,1163,481,79,717,240,849,"Oklahoma City","OK"
"3682",36420,"Oklahoma City, OK",1369759,595050,565695,1367,9,167,382,7.833333333,135,0,5,20,49,61,35,83,17,"Oklahoma City","OK"
"3683",36420,"Oklahoma City, OK",1369759,595050,565695,550,75,66,97,16.16666667,115,12,15,33,16,39,38,41,36,"Oklahoma City","OK"
"3684",36420,"Oklahoma City, OK",1369759,595050,565695,719,39,134,126,10.66666667,3,0,0,0,3,0,3,0,0,"Oklahoma City","OK"
"3685",36420,"Oklahoma City, OK",1369759,595050,565695,840,0,95,282,13.83333333,115,26,25,6,30,28,27,57,31,"Oklahoma City","OK"
"3686",36420,"Oklahoma City, OK",1369759,595050,565695,4,0,0,4,6.166666667,5039,153,280,1252,3281,73,859,1732,2448,"Oklahoma City","OK"
"3687",36420,"Oklahoma City, OK",1369759,595050,565695,1895,85,125,547,5.333333333,46,18,1,11,16,0,24,11,11,"Oklahoma City","OK"
"3688",36420,"Oklahoma City, OK",1369759,595050,565695,582,0,25,163,2.666666667,20,0,0,20,0,0,3,3,14,"Oklahoma City","OK"
"3689",36420,"Oklahoma City, OK",1369759,595050,565695,1043,18,183,282,8.166666667,317,34,59,25,133,66,111,133,73,"Oklahoma City","OK"
"3690",36420,"Oklahoma City, OK",1369759,595050,565695,1205,7,125,352,4.833333333,196,24,8,81,83,0,25,72,99,"Oklahoma City","OK"
"3691",36420,"Oklahoma City, OK",1369759,595050,565695,1331,12,193,247,11.5,871,35,137,69,560,70,430,275,166,"Oklahoma City","OK"
"3692",36420,"Oklahoma City, OK",1369759,595050,565695,4982,83,449,1358,6.833333333,845,31,63,241,416,94,248,339,258,"Oklahoma City","OK"
"3693",36420,"Oklahoma City, OK",1369759,595050,565695,1281,0,251,314,9.333333333,515,35,46,20,360,54,126,172,217,"Oklahoma City","OK"
"3694",36420,"Oklahoma City, OK",1369759,595050,565695,3220,18,169,848,4.333333333,167,43,0,83,38,3,41,64,62,"Oklahoma City","OK"
"3695",36420,"Oklahoma City, OK",1369759,595050,565695,2084,4,155,584,6.333333333,517,31,93,262,93,38,112,226,179,"Oklahoma City","OK"
"3696",36420,"Oklahoma City, OK",1369759,595050,565695,3613,93,233,869,7.5,883,205,30,156,443,49,257,310,316,"Oklahoma City","OK"
"3697",36420,"Oklahoma City, OK",1369759,595050,565695,1002,18,78,285,11,538,86,8,50,337,57,178,162,198,"Oklahoma City","OK"
"3698",36420,"Oklahoma City, OK",1369759,595050,565695,996,28,148,181,8.166666667,868,270,28,242,112,216,256,438,174,"Oklahoma City","OK"
"3699",36420,"Oklahoma City, OK",1369759,595050,565695,1344,0,61,334,8,382,110,37,29,172,34,102,160,120,"Oklahoma City","OK"
"3700",36420,"Oklahoma City, OK",1369759,595050,565695,1918,0,83,676,4.166666667,387,15,2,45,13,312,105,219,63,"Oklahoma City","OK"
"3701",36420,"Oklahoma City, OK",1369759,595050,565695,2681,2,138,796,6.166666667,1325,215,165,765,51,129,196,439,690,"Oklahoma City","OK"
"3702",36420,"Oklahoma City, OK",1369759,595050,565695,1216,0,10,393,6.333333333,132,21,16,53,42,0,44,58,30,"Oklahoma City","OK"
"3703",36420,"Oklahoma City, OK",1369759,595050,565695,513,15,140,106,7.833333333,42,20,0,18,4,0,18,10,14,"Oklahoma City","OK"
"3704",36420,"Oklahoma City, OK",1369759,595050,565695,764,43,227,107,11.66666667,82,32,2,1,19,28,26,35,21,"Oklahoma City","OK"
"3705",36420,"Oklahoma City, OK",1369759,595050,565695,1177,0,112,258,13.33333333,47,0,12,8,26,1,17,18,12,"Oklahoma City","OK"
"3706",36420,"Oklahoma City, OK",1369759,595050,565695,2263,10,196,596,4.666666667,36,10,10,7,9,0,13,17,6,"Oklahoma City","OK"
"3707",36420,"Oklahoma City, OK",1369759,595050,565695,458,0,93,146,9.166666667,147,13,0,88,26,20,29,67,51,"Oklahoma City","OK"
"3708",36420,"Oklahoma City, OK",1369759,595050,565695,1173,14,167,338,8.5,215,53,3,4,64,91,108,86,21,"Oklahoma City","OK"
"3709",36420,"Oklahoma City, OK",1369759,595050,565695,900,13,213,124,9.833333333,338,21,76,9,151,81,125,138,75,"Oklahoma City","OK"
"3710",36420,"Oklahoma City, OK",1369759,595050,565695,3318,7,166,977,4.666666667,1249,23,72,1048,103,3,132,347,770,"Oklahoma City","OK"
"3711",36420,"Oklahoma City, OK",1369759,595050,565695,452,0,5,36,12.5,5928,31,40,47,5788,22,624,1857,3447,"Oklahoma City","OK"
"3712",36420,"Oklahoma City, OK",1369759,595050,565695,1279,0,97,395,4.666666667,146,0,90,12,44,0,36,73,37,"Oklahoma City","OK"
"3713",36420,"Oklahoma City, OK",1369759,595050,565695,2207,15,138,553,5.333333333,292,14,17,10,218,33,98,93,101,"Oklahoma City","OK"
"3714",36420,"Oklahoma City, OK",1369759,595050,565695,1373,101,401,250,14.5,272,14,1,20,65,172,172,69,31,"Oklahoma City","OK"
"3715",36420,"Oklahoma City, OK",1369759,595050,565695,483,34,155,66,16.16666667,226,31,0,0,172,23,57,104,65,"Oklahoma City","OK"
"3716",36420,"Oklahoma City, OK",1369759,595050,565695,600,10,65,172,15.83333333,286,0,0,116,71,99,109,83,94,"Oklahoma City","OK"
"3717",36420,"Oklahoma City, OK",1369759,595050,565695,1055,5,202,204,9.166666667,728,99,28,0,295,306,276,330,122,"Oklahoma City","OK"
"3718",36420,"Oklahoma City, OK",1369759,595050,565695,1514,163,413,202,14.66666667,2225,905,126,16,337,841,1234,749,242,"Oklahoma City","OK"
"3719",36420,"Oklahoma City, OK",1369759,595050,565695,462,13,68,140,11.66666667,34,0,1,6,14,13,11,15,8,"Oklahoma City","OK"
"3720",36420,"Oklahoma City, OK",1369759,595050,565695,952,2,46,364,3.666666667,73,10,0,51,12,0,14,48,11,"Oklahoma City","OK"
"3721",36420,"Oklahoma City, OK",1369759,595050,565695,437,14,72,99,13,44,0,0,4,1,39,30,13,1,"Oklahoma City","OK"
"3722",36420,"Oklahoma City, OK",1369759,595050,565695,1502,19,66,517,3.666666667,57,7,0,38,6,6,22,20,15,"Oklahoma City","OK"
"3723",36420,"Oklahoma City, OK",1369759,595050,565695,559,0,134,96,13.83333333,114,18,0,1,62,33,49,55,10,"Oklahoma City","OK"
"3724",36420,"Oklahoma City, OK",1369759,595050,565695,1387,0,72,300,9.666666667,543,25,32,186,122,178,227,190,126,"Oklahoma City","OK"
"3725",36420,"Oklahoma City, OK",1369759,595050,565695,1562,21,408,300,8.833333333,99,27,6,7,20,39,52,30,17,"Oklahoma City","OK"
"3726",36420,"Oklahoma City, OK",1369759,595050,565695,1869,0,241,543,13.16666667,539,66,22,64,337,50,231,181,127,"Oklahoma City","OK"
"3727",36420,"Oklahoma City, OK",1369759,595050,565695,1706,20,543,343,14.16666667,296,81,39,4,28,144,118,134,44,"Oklahoma City","OK"
"3728",36420,"Oklahoma City, OK",1369759,595050,565695,1023,42,76,180,8.166666667,95,0,59,19,0,17,20,41,34,"Oklahoma City","OK"
"3729",36420,"Oklahoma City, OK",1369759,595050,565695,1262,12,171,209,12.83333333,386,28,55,56,224,23,82,172,132,"Oklahoma City","OK"
"3730",36420,"Oklahoma City, OK",1369759,595050,565695,1485,31,212,77,9.666666667,666,35,31,10,559,31,149,241,276,"Oklahoma City","OK"
"3731",36420,"Oklahoma City, OK",1369759,595050,565695,2144,0,70,560,4.166666667,230,3,7,182,38,0,34,77,119,"Oklahoma City","OK"
